LON,LAT,TEMPC,TEMP.MAXC,TEMP.MINC,PREC,WDSP
-82.417,8.4,26.9,31.4,22.5,6.35,3.5
-80.95,8.083,23.9,33,22.6,5.59,1.5
-62.583,17.2,29.7,31,27,0,9.2
-63.117,18.033,29,31,27.8,0,7.1
-61.6,16.267,27.6,31.5,23.4,0,4.7
-61.3,15.533,27.9,31.6,23.9,0.76,6.9
-60.883,14.767,27.8,30.5,25.9,0,9.1
-61,14.6,27.7,32,24.1,1.02,6.1
-60.95,13.75,28.2,31.6,23.6,0,9.5
-61.783,12,28.4,31.4,24.5,0.25,7.2
-60.833,11.15,28.2,31.9,23.6,0,6.6
-61.35,10.617,27,35.3,22.7,9.91,3.7
-70.017,12.5,29.3,34.7,23.1,16.26,12.1
-81.717,12.583,29.1,32,26.9,0,2.3
-81.35,13.367,29.8,31,25,0,1.7
-74.233,11.133,28.1,31.8,24,0,2.9
-8.417,43.367,18.3,22.3,12.8,0,3.9
-8.383,43.3,18.2,24,10,0,3.5
-74.783,10.883,27.5,32.3,25,5.08,4.1
-72.933,11.533,29.4,33,24,0,5
-73.25,10.433,27.6,32,22.5,NA,4.8
-75.85,8.817,27.8,30,24,NA,1.2
-76.7,7.817,27.3,30,22.6,35.05,6.3
-70.733,7.067,25.7,28,22.6,0,0.8
-75.6,6.217,21.3,27,17,3.05,3.5
-67.5,6.167,26.4,28,24,1.02,9.7
-3.633,37.133,24.8,31,20,0,2.7
-5.867,43.35,15.9,21.2,10.7,0,3.7
-75.717,4.5,23.2,27,18.2,0,1.5
-75.15,4.433,26.6,32.5,19.2,0,4.1
-74.15,4.701,13.8,20.1,9.8,0.51,4.1
-3.8,43.483,18.1,22.6,13.8,0.76,10.9
-73.617,4.167,25.6,29,21.4,NA,1.6
-2.9,43.3,19.1,27,11,0,3.1
-76.383,3.55,25.3,31,19.6,0,5.8
-77.633,0.817,11.8,15,4.5,0,6.8
-69.95,-4.167,29.2,33.1,23.6,0,0.7
-69.317,10.067,25.6,31.5,22,0,5.7
-66.983,10.6,26.7,32.7,24,0,1
-3.633,42.35,20.1,28,6,0,3.8
-2.717,42.883,16.1,29.2,5.3,0,2
-2.333,42.45,19.3,30.2,9.4,0,1.3
-0.333,42.083,23.5,29.8,14,0,4.1
-58.25,6.5,27.9,34,23,0,5.1
-57.033,5.95,27.9,30.1,25,0,8.3
-55.2,5.45,28,34.2,24,0,4.1
-4.85,41.717,20.3,28,9,0,5.6
-52.367,4.833,27.2,32.3,21.7,0,4.9
-4.767,41.65,19.9,30,10.6,0,NA
-54.033,3.633,27.3,34,22.7,0,1.9
-1,41.667,22.6,32,13,0,5.1
1.167,41.15,24.2,28.6,18.9,0,5.7
2.067,41.283,23.4,29.1,19,0.76,9.2
2.767,41.9,21.2,27.8,13.8,0,4.2
-49.933,-22.2,28.3,32,23,0,15.3
-52.6,-0.883,27.9,33,23,0,5.6
-51.05,0.033,29.8,35,25,0,8.3
-4.117,40.95,24,30,13.2,0,7.2
-3.55,40.45,23.8,32,13.9,0,5.5
-3.717,40.3,26.2,32,15,0,6.9
-54.717,-2.433,27.9,32,24,NA,7.3
-3.45,40.483,22.9,31,14,0,5.3
-44.233,-2.6,28.3,32,26,0,9.7
-64.7,-3.367,31.1,35.6,22.4,8.89,2.3
-48.217,-10.167,29.7,37,23,0,5.4
0.5,40.817,26.7,33,18.5,0,5.4
-38.533,-3.783,26,29,24,0,11.5
-32.417,-3.85,26.6,28,24.5,0,6.3
-69.667,-3.667,28.4,33,24,0,1.9
-6.333,39.467,27.1,32.8,15.6,0,4.2
-50,-6.117,26.9,31,23,0,4.9
-35.883,-7.217,23.7,28,18.4,0,8.2
-34.867,-7.1,25.4,30,21,0,8.7
-48.797,-26.224,19.4,22,18,0,3.5
-1.85,38.95,23.1,30.8,18,0,10.3
-0.467,39.5,26,29.1,20.8,0,4.7
-49.283,-8.25,33.4,39,23.2,0,6.4
-67.8,-10,30.3,38,24,NA,3.7
-35.783,-9.517,22.7,27,19,0,5.4
2.733,39.55,22.6,27.8,15.8,0,4.2
-46.467,-23.43,21.2,31,14,0,7.5
-43.367,-22.983,25,32,18,0,3.1
-60.1,-12.7,30,34.5,20.6,0,8
-38.333,-12.9,25.4,27,24,NA,8.5
-43.417,-13.267,30.1,34,20,0,4.6
-6.833,38.883,25,34.4,14.6,0,5.5
-52.383,-15.867,32.2,36,23,0,6.3
-56.1,-15.65,30.9,37.3,24,0,6.2
-48.967,-16.233,25.1,32,19,0,7.6
-49.217,-16.633,27.8,34,21,0,5.4
-43.867,-16.717,23.2,30,16,0,4.7
-48.233,-18.883,23.4,30,19,0,9.5
-43.567,-19.617,19,25.5,14.6,0,6
-47.967,-19.783,25.3,32,20,0,9
-43.95,-19.85,21.2,28,15,0,3.3
-43.933,-19.933,19.2,26,13,0,4.9
-43.883,-19.65,22.8,27,16,0,6.6
-47.333,-21.983,24.3,32,13,0,6.8
-46.383,-21.913,23.6,27,19,0,6.2
-43.767,-21.25,21.2,26,14,0,6.2
-43.35,-21.767,22.2,26,14.5,0,6.3
-41.333,-21.75,24.1,29,19,0,10.1
-55.7,-22.55,30,33,24,0,9.4
-47.133,-23,22.4,31,14,0,7.6
-43.25,-22.817,22.8,31,16,0,6.3
-43.167,-22.9,23.1,27,19,0,4.8
-51.133,-23.333,25.7,34,19,0,5.7
-46.633,-23.5,23.3,30,15,0,2.8
-46.3,-23.933,23.4,30,14,0,4.3
-49.167,-25.517,19.6,29,12,0,8.9
-52.617,-27.117,21.9,25,18,NA,11.8
-48.55,-27.667,19.3,23,16.6,0.51,9.1
-53.7,-29.717,21.6,29,17,NA,6.8
-5.617,37.15,27.1,35.6,21,0,4.1
-4.85,37.85,28.2,35.4,20.7,0,5.2
-80.683,-0.95,24.4,29,22,0,9.3
-1.167,38,26.4,31.6,23.4,0,6
-73.3,-3.783,25.9,33,22.4,18.03,1.4
-80.6,-5.2,21.2,27.8,17,0,7.6
-78.467,-7.133,13.7,21.4,3,0,3.2
-79.1,-8.083,16.2,18.1,15.4,0,7.2
-6.067,36.75,26.8,35,20.8,0,4.9
-77.117,-12,15.9,17.7,14.7,0,5.3
-71.933,-13.533,13.6,23.2,6.4,0,3.2
-74.967,-14.867,18.8,22.8,10.2,0,4.7
-71.567,-16.332,14.1,20.4,8,0,6.3
-2.383,36.85,26.7,32.8,24,0,10.3
-5.35,36.15,23.1,25,21,0,8.3
-68.783,-11.033,30.7,37.4,21.5,0,3.7
-28.633,38.517,22.9,26.8,20.4,8.13,4.5
-28.167,38.667,24.3,26,22,0,NA
-27.217,38.667,22.9,26.5,21.2,3.05,4.4
-64.117,-13.333,30.1,36.4,21.8,0,5.6
-28.433,38.55,24.8,27,21,NA,NA
-25.167,36.967,23.9,27.2,22,2.03,6
-66.867,-14.867,28.9,36.3,18.8,0,8.2
-62.017,-16.149,29.1,34.3,21,0,6
-68.183,-16.517,8.1,17.4,-1.6,0,8
-16.35,33.067,21.9,25.2,19.5,0,4.4
-63.183,-17.8,28.8,35,23,0,9.6
-60.733,-17.8,34,39,27,0,8
-57.817,-18.983,31.4,38,23,0,6.5
-63.533,-20,24.3,34,13,0,3.2
-8.95,37,19.6,23.6,16.9,0,12.4
-9.033,38.7,20.8,28.6,15,0,6.1
-63.45,-21.25,27.4,32,22,0,8.8
-9.15,38.717,20.3,28,15.9,0,6.6
-64.7,-21.55,20.3,30.2,9,0,4.7
-70.183,-20.533,14.8,16.5,13,0,9.1
-8.633,40.917,16.1,21.6,10.6,0,4.4
-73.067,-40.617,9.2,12,8,NA,11.5
-70.767,-27.25,11.7,16,6,0,7.6
-109.433,-27.167,18.4,22.7,16,0.51,4.4
-8.467,40.15,17.7,26.1,12,0,3.7
-71.2,-29.917,11,16.6,7.8,0,3.9
-8.8,41.633,15.7,20.2,10.1,0,3.4
-7.967,37.017,23.1,27.8,16.4,0,5.5
-71.583,-33.05,10,11,8,NA,14.3
-7.9,38.533,22.2,32.1,11.6,0,5.3
-70.567,-33.45,10.4,13,8,NA,3.7
-75.817,-33.633,12.1,14.9,10.9,16.51,9.6
-7.917,38.067,21.9,31.5,13.4,0,7
-71.233,-34.967,10.1,13,8,0,8.8
-73.067,-36.767,11.6,14,8.4,4.06,15.3
-7.483,39.833,22.9,30.7,16.4,0,4.8
-6.733,41.8,20.1,28.4,7.6,0,3.4
-73.1,-41.433,8.9,11.6,7.5,2.03,17.1
-70.776,-34.174,11.4,15,7,NA,7.1
-71.7,-45.917,2.1,8.2,-0.1,1.27,5.6
-23.517,14.9,26.9,30,25.5,0,13.5
-68.9,-22.5,17.8,22,2,0,16.9
-22.95,16.733,27,30.5,24.8,0,12.3
-22.883,16.133,28.9,31,26,0,12.5
-59.367,-19.533,33.3,38.4,25,0,18
-60.6,-22.017,29.7,39,23.7,0,15.8
-57.933,-22.283,31.2,36.6,23.8,0,5.3
-57.417,-23.43,30.6,37,24.4,0,9.9
-58.833,-24.767,25.6,37.2,20,0,5.7
-56.433,-24.65,30.2,34.2,25.2,0,2
-54.35,-24.033,30.7,35.2,20.5,0,4.6
-54.833,-25.45,25.7,33,21,0,8.5
-56.433,-25.76,25.8,33.5,22,0,3.8
-54.833,-25.45,25.8,33,15,0,8.3
-58.317,-26.85,21.2,33.2,15.4,0,6
-57.15,-26.667,23.3,33.5,16,0,5.2
-55.2,-26.933,25.1,30.2,19,0,4
-55.9,-27.3,24.9,33.5,21,0,4
-56.5,-30.383,16.7,26.4,10.8,6.1,10.2
-58.067,-33.25,12.5,16.4,7.2,7.87,5
-56.5,-33.35,11.9,16,8.2,4.06,6.3
-56.233,-34.067,12.3,14.8,10.2,16,13.3
-57.833,-34.45,12.8,15,9,7.11,10.5
-54.3,-34.483,13.1,14.4,11.2,46.99,7.5
-56.25,-34.783,11.1,13,10,0,10.4
-41.812,-22.376,24.1,32,20,0,8.7
-64.316,-23.15,22.3,34.2,11.1,0,5.7
-65.083,-24.383,18.4,33.7,9,0,7
-65.483,-24.85,16.2,24,5.3,0,5.1
-64.3,-27.767,16.3,29.5,8.5,0,3
-59.05,-27.45,19.2,24.8,13.7,0,7.7
-66.817,-29.383,18.5,27.8,6.2,0,4.8
-65.767,-28.6,16.2,26.7,6.4,0,14.1
-61.95,-29.883,14.7,23.2,8,0,5
-59.7,-29.183,15.4,29.9,9.1,0,8.8
-57.15,-29.683,16.2,31.9,10.5,0,12
-68.417,-31.4,12.1,23,1.6,0,5.4
-65.132,-31.95,13.9,24.4,4.2,0,5.7
-64.217,-31.317,13.3,25,4.3,0,6.7
-63.883,-31.667,12.6,24,3.1,0,4.9
-58.017,-31.3,13.3,21.4,8.8,2.03,7.6
-66.35,-33.267,13.9,21.3,5.1,0,9.9
-65.382,-33.733,8.5,21.2,-4.4,0,8.1
-64.233,-33.117,9.7,20.1,2.5,0,8.6
-62.15,-32.7,12.5,20,0.2,0,6.8
-60.783,-32.917,12.2,21,3.3,0,5.7
-58.617,-33,12.5,17.4,5.8,6.1,7.2
-69.583,-35.5,5.8,14.3,-2,0,8.5
-63.367,-34.133,11.4,20.7,3,0,2.5
-58.583,-34.45,11.3,19,8,0,7
-58.417,-34.567,13.3,18.1,8.4,0,8.9
-59.883,-36.833,11.1,17.2,4.7,0,4
-68.133,-38.95,10.3,18,2.2,0,8.1
-62.167,-38.733,8.6,17,1,0,5.1
-65.099,-40.783,9.9,20.4,2.5,0,7
-63.017,-40.85,11.7,16.3,3,0,9.6
-67.5,-45.783,9,13.8,4.7,0,8.5
-72.05,-50.267,2.9,6.3,-4.2,0,4.2
-67.75,-53.8,3.3,6,1,0,3.9
-68.317,-54.8,4.4,6,2.5,0,12.4
-8.25,-70.667,-15.6,-12.5,-16,NA,20
-6.683,-71.15,-19.4,-16.1,-20.9,0,10.4
-2.8,-71.7,-19.6,-15.3,-21.6,0,13
-13.05,-82.767,-44.7,-43.6,-46.2,0,31.6
-58.883,-62.183,-3.2,-2.1,-4.8,1.52,5.2
-58.633,-62.233,-1.7,0.2,-2.6,0,11.7
-58.833,-62.183,-1.9,-0.4,-3.8,0,5.3
-58.983,-62.183,-4.8,-1.7,-9,1.02,12.9
-57.9,-63.317,-4.4,-3.8,-5.3,0,7
-64.083,-64.766,-4.4,-1.4,-6.8,0,1.2
-64.266,-65.25,-5.3,-1.5,-7.6,NA,1
-68.283,-71.317,-9.2,-4.8,-18.3,0,4.9
-1.033,-89,-53.2,-50.3,-55.6,0,NA
-58.75,-62.217,-2.8,-1.1,-4,0,8.7
-59.15,-75.867,-33.6,-27.7,-38.5,0,9.9
-61.517,-67.012,-26.7,-22.9,-31.2,0,4.3
-60.17,-72.206,-20.9,-19.1,-23.9,0,6.7
-119.4,-80,-22.8,-17.6,-27.8,0,15.2
-148.767,-81.65,-21.1,-17.6,-22.6,0,0
0,-75,-52.2,-47.9,-54.2,0,8.1
39.583,-69,-17.8,-10.9,-21.4,0,15
62.867,-67.6,-20.6,-14.8,-24.2,0,21
77.367,-80.367,-48.1,-44.8,-50.3,0,13.7
110.517,-66.283,-18.9,-15.9,-20.7,NA,11.6
123.4,-75.1,-47.8,-43.3,-53.8,0,10.8
169.75,-73.517,-19.7,-17.4,-23.9,0,8.5
162.967,-76.717,-18.6,-15.1,-20.2,0,7.4
166.5,-77.95,-19.4,-17.9,-22,0,5
39.7,-77.317,-60.9,-58.9,-63.3,0,5.8
89.669,-89,-51.3,-50.5,-52.4,0,NA
163.75,-77.433,-17.9,-14.9,-19.5,0,NA
170.105,-79.875,-26.9,-24.3,-29.3,0,NA
170.818,-77.884,-20.4,-18,-22.5,0,NA
174.467,-83.134,-8.1,-5.5,-13.5,0,29.2
171.21,-71.891,-16.8,-15.5,-17.3,0,NA
-159.789,22.025,27,32.8,22.8,0,4.7
-159.341,21.979,26.2,30,23,1.78,10.9
-158.04,21.485,23.6,28.1,19.9,1.52,4.9
-158.067,21.317,25.9,31.7,21.7,0,4.2
-157.943,21.328,26.2,31.1,22.5,1.52,8.2
-157.099,21.157,24.9,29.4,22,0.51,9.2
-156.951,20.786,22.7,27.7,19.4,0,9.2
-156.049,19.736,26.4,30,23.3,0,6.7
144.783,13.467,28,31.1,24.4,0,4
151.833,7.45,28,31,24.4,1.02,6.5
158.217,6.967,27.3,31.1,21.4,1.27,4.2
167.732,8.72,28.6,31,26,NA,10.3
171.133,7.083,28.7,31,26,5.84,7.6
138.083,9.483,28.4,32.2,25,13.46,4.2
-157.483,1.983,27.9,30,26,0,11.2
160.733,-8.783,25.6,28.8,24,13.97,1.9
160.05,-9.417,26.3,32,22,0,7.3
167.55,-13.85,27.7,30,27,0,4.7
167.217,-15.517,27.1,30,23,0,7.1
168.3,-17.7,22.7,29.4,18,0,3.6
168.3,-17.757,23.7,27.2,20.5,0,2.2
169.217,-19.45,24.1,28.5,17,0,3.3
163.65,-19.717,22.4,25.4,20.2,0,3.2
165.317,-20.933,21.7,26.4,19.4,0,3.3
166.217,-22.017,20.9,28.3,15,0,3
166.45,-22.267,21.7,24.6,19.2,0,6.1
167.45,-22.6,22.7,27.1,19.9,0,6.3
172.917,1.35,27.9,31.6,25.8,0,8
172.933,1.35,28.2,28.9,26.2,0,0
178.7,-17,24.9,28.5,22.4,1.02,12.2
177.45,-17.75,24.4,28.8,19.4,0,2.7
178.433,-18.133,24.6,26.9,21.4,0,7.2
-176.167,-13.233,27.7,30.4,24.5,0.25,9.3
-171.783,-13.8,26.7,29.8,24,5.08,8.1
-170.711,-14.332,26.5,30,24,7.11,16.9
-175.15,-21.233,23.6,26.7,21.4,0,8.7
-158.05,-9.033,27.6,31.2,26.3,0,NA
-159.767,-18.833,23.6,26.2,22.6,0,8.3
-159.817,-21.2,22.8,26.5,20.5,0.25,6.2
-149.617,-17.55,25.7,29,21.8,0,6.2
-145.033,-14.483,26.6,27.4,25.6,0,9.4
-140.95,-18.067,25.3,27.7,23.8,0,16.5
147.217,-9.383,26.6,31,24,0,1.4
147.383,-2.417,28.2,29,26.7,0,5.6
146.717,-6.567,27,30.3,23.5,0,9.9
174.017,-35.117,13.9,17.2,8.2,0,2.8
175.1,-35.9,14.2,15.8,11.8,0,7.1
174.8,-37.017,12.5,17,9,0,3.8
176.067,-38.733,8.3,13.2,3.4,0,2.7
174.183,-39.017,10.3,14.5,3.7,0.25,3.6
175.683,-39.467,6,10.5,-2.1,0.25,2.4
175.6,-40.317,9.7,14,5.8,0,3.6
174.8,-41.333,12,14,10,0,12.1
176.2,-40.9,11.5,15.2,9.4,0,9.4
173,-40.55,11.8,14.3,6.6,0,6.8
174.267,-41.717,10.9,12.6,8.9,0,12.2
168.617,-47.983,9.3,11.3,7.4,0,2.6
171.233,-44.3,8.6,12.4,-0.8,0,2.5
172.55,-43.483,9.6,13,8,0,6.3
166.6,-46.15,11.9,12.5,11.6,0.51,16.4
168.733,-45.017,5.6,13.1,-0.1,0,5.3
170.183,-45.917,7.3,16.1,0.3,0,5.1
166.3,-50.483,8.7,9.2,8.2,0.25,15
169.15,-52.55,8.1,8.5,6.8,0,14.9
126.633,-14.3,25.2,35.4,14.5,0,5.4
130.883,-12.417,26.4,34.2,20.2,0,6.3
131.017,-13.05,27.2,35.4,17.8,0,4.2
130.8,-14.95,26.3,35.3,17.2,0,5.2
132.983,-11.05,26.1,29.3,23.5,0,10
134.9,-12.117,26,33.1,19.7,0,4.2
134.333,-13.667,24.4,33.9,15.6,0,5.1
136.75,-11.017,26,29.9,24,0,12.9
136.817,-12.283,24.6,31.2,19.5,0,8
136.933,-13.65,24.5,28.4,22.6,0,5.2
136.467,-13.983,24.7,32.1,17.5,0,5
141.917,-12.683,26.9,35.2,20.6,0,7.2
142.283,-10.583,26.4,30.8,24.9,0,13.9
143.067,-10.05,26.6,32.3,24.6,0,5.3
143.117,-13.767,25.9,31.2,19.7,0,8.1
145.317,-14.967,25,29.1,22.6,0,13.6
125.567,-18.183,23.8,34.6,13.4,0,5.3
118.95,-17.533,25.4,26.6,24.5,0,5.8
123.15,-15.517,25.2,30.6,18.4,0,7.8
130.633,-18.333,20.3,31.4,7.8,0,6.5
133.367,-16.25,21.2,33.8,8.2,0,4.5
136.067,-16.433,25.1,35.3,14.4,0,3.2
138.117,-19.917,20.1,31.8,9.1,0,7.1
139.167,-16.667,25.7,32.3,19.8,0,5.8
139.533,-17.75,27.3,35.9,19.7,0,11.8
138.7,-18.75,25.8,34.8,18.8,0,6.3
141.75,-15.483,26.6,35.9,20.5,0,5.5
144.067,-16,25.5,35.4,15.9,0,3.8
145.567,-16.383,24.4,28.8,22.2,0,8.9
147.867,-16.467,24.6,24.8,24.4,0,12.7
148.45,-17.717,24.2,25.1,23.7,0,12.3
152,-17.117,24.7,25.8,24.1,0,1.8
152.383,-19.083,24.2,24.4,23.8,0,12.2
149.967,-16.3,25.3,27.8,24.2,0,14.9
114.083,-22.233,22.8,32.7,13.1,0,6.6
115.967,-21.183,22.4,35.2,12.1,0,5
117.15,-20.75,22.6,34.2,11.2,0,6.4
119.1,-19.583,24.6,27.3,21.1,0,6
118.632,-20.373,23.1,34.1,15,0,7.1
119.8,-23.417,20.8,31.9,10,0,3.8
122.217,-21.717,23.9,33.2,13.6,0,5.6
129.366,-23.267,23.1,30.8,16.6,0,7.7
136.15,-22.95,17.2,28.1,3.9,0,5.1
140.5,-20.667,23.4,33.1,14.5,0,9.1
139.917,-21.8,19.1,29.5,7.2,0,6.8
143.033,-22.383,21.6,31.4,12.5,0,6.8
143.117,-20.7,23.3,34.2,12.4,0,8.7
144.233,-20.817,24.6,33.9,14.9,0,6.4
148.183,-23.567,19.8,27.3,14,0,5.5
148.533,-20.5,22.4,24.5,18.3,0,4.8
148.2,-20.017,23.9,26.2,20.9,0,7
149.217,-21.117,21.1,26.8,18.8,0.51,3.7
148.95,-20.35,20.7,22.4,19.9,0,6.4
150.65,-22.733,18.9,24,17.2,65.28,3.4
150.383,-20.533,22.4,22.9,21.6,0,9.1
150.267,-21.667,19.8,22.8,18.2,0,5.5
150.478,-23.375,18.9,23.7,15,2.79,4.4
151.267,-23.85,19.3,23.5,16.1,1.02,4.1
151.217,-23.867,19,23,14.2,1.52,4.6
152.717,-24.117,20.9,22.7,19.2,0.76,4.1
114.7,-28.8,12.4,20,4.6,0,7
116.017,-29.2,12.6,21.4,4.3,0,4.4
118.537,-26.614,20.2,28.5,11.1,0,3.5
122.417,-28.617,20.4,28.6,10.6,0,8.4
128.3,-25.033,21.4,28.8,11.1,0,4.4
130.983,-25.2,17.8,28.5,5.9,0,3.6
132.183,-26.267,16.4,26.1,4.5,0,3.9
146.256,-26.414,18.1,28.9,9.3,0,3.4
148.6,-28.05,17.8,25.3,7.5,0,6.1
151.083,-29.783,12.6,20.2,5.8,0.25,4.8
151.833,-26.567,12.6,23.5,5.1,0,3.9
151.733,-27.417,12.4,21.5,5.2,0,5.2
151.95,-28.617,9.6,18.3,2,0,1.2
152.1,-28.2,12.3,22,4.8,0,2.6
152.867,-25.967,17.8,24.4,14.3,0,NA
152.717,-27.633,16.4,25,10.6,0.25,3.8
153.1,-26.6,17.3,22.1,12.6,0,5.6
153,-27.567,17.2,24.7,10.9,0,4.8
153.433,-27.933,17.6,22.6,13.7,0,7.8
153.183,-25.933,18.3,21.1,16.9,0,8.6
153.5,-28.167,16.5,23,11,0,5.8
148.95,-20.35,20.9,22,20,0,6.3
123.817,-17.583,24.7,35,16,0,5
128.116,-30.833,17.6,30,8,0,10.8
152.517,-31.883,13.6,20,8,0,3.3
153.55,-28.833,14.7,21.2,9.7,0.25,4.6
115.017,-33.533,14.1,18,11.6,0,8.8
115.133,-34.367,16,19.4,12.7,1.52,9.1
115.5,-32.017,15.7,18,13.2,0,8.8
115.883,-32.1,13.3,21,4.8,0,4.8
116.017,-31.667,14.1,20.7,4.9,0,4.5
115.767,-31.95,14.3,20.8,8.7,0,5.8
116.05,-31.95,13.9,20.2,9.3,0,10
116.15,-34.25,12.7,18.6,8.5,2.54,5.3
117.867,-32.333,11.8,18,8.4,0,2.2
121.45,-30.783,15.8,23.8,7.9,0,6
117.6,-33.683,12.3,18.1,7.2,0.25,3.6
133.7,-32.133,13.9,24.3,2.7,0,5.2
135.55,-33.133,10.5,22,3.8,0,3.3
136.805,-31.156,15.6,23,5.7,0,5.9
138.933,-34.733,10.4,14.1,6.5,0,10.8
140.6,-34.433,12.9,20,0.5,0,5.1
138.667,-35.167,11.8,14.7,6.2,0.25,8.6
139.567,-32.567,11.2,20.8,-1.3,0,5
137.667,-33.967,11,18.7,-0.4,0,7.4
-140.533,35.383,11.5,17.8,1.4,0,8.4
145.95,-30.033,16.3,28.7,6.9,0,5.3
145.8,-31.533,14.2,25.1,4.3,0,3
148.167,-33.133,11.1,21.2,5,0,1.7
148.567,-32.217,12.2,21,4,0,3.9
149.65,-33.417,9.3,18.8,-0.4,0,3.8
150.267,-33.617,9.8,15,3.9,0,10.7
150.417,-34.517,10.4,16.8,6.7,0,9.2
150.933,-34.383,15.3,18.4,12.1,0,5.4
150.533,-34.95,14,22.1,8.9,0,7.4
150.733,-33.9,13.1,20.7,5,0.25,2.6
150.683,-34.033,11.6,21.2,3.5,0,2.6
151.217,-33.683,14.5,18.4,10.7,0,4.7
150.85,-33.85,13.7,20.4,6.9,0,2.1
151.183,-33.933,15.6,20,10,0,6.6
151.2,-33.85,15.6,21.6,11.3,0,NA
151.783,-32.917,15.2,18.6,11,0,8.6
151.836,-32.793,13.3,20.8,7,0,2.3
136.117,-35.333,14.7,17.3,12.8,0.25,19.6
138.5,-35.167,14.2,17.4,8,0,6.6
139.717,-36.967,12.9,15.6,10.6,1.02,15.1
140.733,-36.983,11.8,17.5,6.3,2.54,11
141.55,-38.433,12.8,16.9,10.2,5.08,16.5
141.467,-38.317,12.1,16.7,8.5,6.1,14.2
142.233,-38.4,12.8,17.3,8.8,4.32,13.6
142.733,-37.067,11.3,15.5,3.7,0.25,7.3
142.45,-38.283,11.6,15.9,7.9,7.11,13.6
143.35,-36.267,11.7,17.3,1.5,0,6.5
143.783,-37.517,9.1,14,1.9,0,12.2
144.533,-37.017,8.7,15.8,0.3,0.25,3.9
144.75,-37.867,13.9,19.2,4.7,0,11.2
145.1,-37.983,14.3,18.7,7.3,0,12.5
145.117,-38.15,13.6,15.5,7.6,0,13.3
145.333,-37.867,9.6,13.5,6.7,0.51,3.6
145.183,-36.883,9.8,16,-1.1,0,5.5
147.533,-36.217,6.6,11.6,2.3,0,5.1
145.917,-38.633,13.3,17.6,4.7,3.3,11.8
146.467,-38.217,11.1,18.4,-0.5,0.51,7.3
146.417,-39.117,13.2,15,10.5,1.27,16.4
144.467,-38.033,13.8,19,9,NA,13.2
147.267,-36.867,0.3,5,-2.9,0,12.6
147.333,-37.05,4.9,12.5,-5.1,0,9.9
147.133,-38.1,12,17.7,0.1,0,7.8
147.6,-37.1,7.6,14.1,-5,0,7.8
147.45,-35.167,8.3,16.7,-0.5,0,4.3
148.267,-37.217,8.4,13,0.3,0,7.5
148.4,-36.4,1.3,6.3,-3.4,0,10
149.1,-35.417,10.3,17.2,2.1,0,7.1
149.2,-35.3,9.5,17.6,2.3,0,9.2
148.083,-37.7,11.5,16.7,5,0,7.9
144.7,-40.917,10.1,13,7.4,6.6,15.5
145.083,-40.833,11.3,15.6,6.6,15.24,16.7
146.317,-41.383,9,13.4,4.9,14.48,14.7
145.283,-42.15,10.7,15,7.2,14.73,19.7
146.717,-42.483,10.2,16.3,3.5,10.16,10.1
146.283,-42.283,6.2,10.7,1.9,20.32,8.4
147.467,-42.45,8.7,14.4,4.1,3.56,16.1
146.267,-43.65,9.3,13,5.3,14.48,29.2
147.2,-41.533,9.9,12,5,0,18.8
147.117,-41.417,11.5,13.8,7.9,2.79,13.2
147.483,-41.167,9.9,13.5,7.8,7.11,12.4
147.5,-42.833,13.1,18,7.9,1.52,13.3
146.767,-43.2,3.6,6.9,-0.3,11.68,21.3
148,-40.1,12.8,15.2,10.3,1.27,17.6
148.35,-41,11.9,15.2,9.2,1.52,22
148.283,-42,13,18.5,8.4,0,11.1
167.941,-29.039,17.1,20,16,NA,9
126.383,-14.083,26.1,34.4,19.2,0,7.4
134.233,-12.05,26.3,34.7,17.9,0,5.7
128.15,-15.5,25.8,35.6,16.2,0,6.2
145.433,-17.067,21.4,29,15.8,0,3.5
147.117,-15.5,24.6,24.9,24.4,0,13.7
146,-17.6,22.3,27.2,18.9,0,3.5
147.383,-19.617,22.7,26.3,19.4,0,5
115.117,-21.667,23.7,34.7,15.2,0,8.1
145.433,-24.417,21,30.9,11,0,4.2
113.583,-25.9,16.5,24.8,9.8,0,7.8
140.2,-28.1,15.4,24.7,6.4,0,6.5
139.35,-25.9,18.4,27.1,9.3,0,5.9
141.817,-27.417,16.8,27,7.7,0,8.5
150.183,-26.65,14.5,24.9,6.2,0.25,2.9
151.617,-25.617,18.3,26.9,11.5,0.25,3.4
151.917,-27.55,14.3,19.2,10.6,0.25,7.7
152.883,-25.317,18.4,23.3,14.5,0,4.3
153.033,-29.75,14.4,23.2,8,0.51,2.9
150.95,-28.35,14.8,22.7,9.6,0,NA
153.1,-27.217,17.7,23,13.7,0,5.6
115.317,-31.017,13.8,19.5,9.5,0,5.2
116.133,-32.017,12.4,18.5,8.2,0,7.4
115.4,-33.683,13.2,18.8,7.8,0.51,5.7
115.867,-31.467,13.3,20.4,3.3,0,6.3
116.35,-34.583,12.4,18,9.5,1.27,4.8
120.133,-33.933,13.9,18.8,8.9,0,6
118.467,-33.1,12.9,18.4,4.1,0,5.8
121.617,-32.983,13.1,20.9,0.2,0,5.9
115.1,-34.033,12.9,18.9,8,1.52,2.4
121.75,-32.217,14.3,21.9,1.6,0,6.2
120.7,-33.55,12.6,19.8,5.9,0,5.1
128.116,-30.833,17.2,29.6,8,0,10.5
